26,0.025,5.6586,4.2655,3.6697,3.3289,3.1048,2.9447,2.824,2.7293,2.6528,2.5896,2.4908,2.3867,2.2759,2.2174,2.157,2.093,2.026,1.954
26,0.01,7.721,5.526,4.637,4.14,3.818,3.591,3.421,3.288,3.182,3.094,2.958,2.815,2.664,2.585,2.503,2.417,2.327,2.233
26,0.005,9.4059,6.541,5.4091,4.7852,4.3844,4.1027,3.8928,3.7297,3.5989,3.4916,3.3252,3.1515,2.9685,2.8728,2.7738,2.6709,2.5633,2.4501
26,0.001,13.73897,9.116306,7.357172,6.405738,5.801822,5.381189,5.069824,4.829197,4.637171,4.48007,4.237773,3.986085,3.722824,3.585902,3.444752,3.298663,3.146688,2.987528
27,0.1,2.90119,2.51061,2.29871,2.16546,2.07298,2.00452,1.95151,1.90909,1.87427,1.84511,1.79889,1.74917,1.69514,1.66616,1.6356,1.6032,1.56859,1.53129
27,0.05,4.21,3.3541,2.9604,2.7278,2.5719,2.4591,2.3732,2.3053,2.2501,2.2043,2.1323,2.0558,1.9736,1.9299,1.8842,1.8361,1.7851,1.7306
27,0.025,5.6331,4.2421,3.6472,3.3067,3.0828,2.9228,2.8021,2.7074,2.6309,2.5676,2.4688,2.3644,2.2533,2.1946,2.133,2.069,2.002,1.93
27,0.01,7.677,5.488,4.601,4.106,3.785,3.558,3.388,3.256,3.149,3.062,2.926,2.783,2.632,2.552,2.47,2.384,2.294,2.198
27,0.005,9.3423,6.4885,5.3611,4.7396,4.3402,4.0594,3.8501,3.6875,3.5571,3.4499,3.2839,3.1104,2.9275,2.8318,2.7327,2.6296,2.5217,2.4079
27,0.001,13.61309,9.019357,7.271513,6.326119,5.725942,5.307833,4.998269,4.758981,4.567981,4.411685,4.170553,3.91995,3.657637,3.521108,3.380272,3.234384,3.082454,2.923102
28,0.1,2.89385,2.50276,2.2906,2.15714,2.06447,1.99585,1.9427,1.90014,1.8652,1.83593,1.78951,1.73954,1.68519,1.656,1.62519,1.5925,1.55753,1.51976
28,0.05,4.196,3.3404,2.9467,2.7141,2.5581,2.4453,2.3593,2.2913,2.236,2.19,2.1179,2.0411,1.9586,1.9147,1.8687,1.8203,1.7689,1.7138
28,0.025,5.6096,4.2205,3.6264,3.2863,3.0626,2.9027,2.782,2.6872,2.6106,2.5473,2.4484,2.3438,2.2324,2.1735,2.112,2.048,1.98,1.907
28,0.01,7.636,5.453,4.568,4.074,3.754,3.528,3.358,3.226,3.12,3.032,2.896,2.753,2.602,2.522,2.44,2.354,2.263,2.167
28,0.005,9.2838,6.4403,5.317,4.6977,4.2996,4.0197,3.811,3.6487,3.5186,3.4117,3.246,3.0727,2.8899,2.7941,2.6949,2.5916,2.4834,2.369
28,0.001,13.49759,8.930512,7.193064,6.253231,5.656497,5.24071,4.932803,4.694747,4.50469,4.349133,4.109069,3.859456,3.598002,3.461824,3.321261,3.175539,3.023618,2.864043
29,0.1,2.88703,2.49548,2.28307,2.14941,2.05658,1.98781,1.93452,1.89184,1.85679,1.82741,1.78081,1.7306,1.67593,1.64655,1.61551,1.58253,1.54721,1.50899
29,0.05,4.183,3.3277,2.934,2.7014,2.5454,2.4324,2.3463,2.2783,2.2229,2.1768,2.1045,2.0275,1.9446,1.9005,1.8543,1.8055,1.7537,1.6981
29,0.025,5.5878,4.2006,3.6072,3.2674,3.0438,2.884,2.7633,2.6686,2.5919,2.5286,2.4295,2.3248,2.2131,2.154,2.092,2.028,1.959,1.886
29,0.01,7.598,5.42,4.538,4.045,3.725,3.499,3.33,3.198,3.092,3.005,2.868,2.726,2.574,2.495,2.412,2.325,2.234,2.138
29,0.005,9.2297,6.3958,5.2764,4.6591,4.2622,3.9831,3.7749,3.6131,3.4832,3.3765,3.211,3.0379,2.8551,2.7594,2.66,2.5565,2.4479,2.3331
29,0.001,13.39125,8.848799,7.120957,6.186261,5.592708,5.179064,4.872687,4.635767,4.446578,4.291702,4.052619,3.803915,3.543241,3.407378,3.267055,3.121466,2.969526,2.809702
30,0.1,2.88069,2.48872,2.27607,2.14223,2.04925,1.98033,1.92692,1.88412,1.84896,1.81949,1.7727,1.72227,1.66731,1.63774,1.60648,1.57323,1.53757,1.49891
30,0.05,4.1709,3.3158,2.9223,2.6896,2.5336,2.4205,2.3343,2.2662,2.2107,2.1646,2.0921,2.0148,1.9317,1.8874,1.8409,1.7918,1.7396,1.6835
30,0.025,5.5675,4.1821,3.5894,3.2499,3.0265,2.8667,2.746,2.6513,2.5746,2.5112,2.412,2.3072,2.1952,2.1359,2.074,2.009,1.94,1.866
30,0.01,7.562,5.39,4.51,4.018,3.699,3.473,3.304,3.173,3.067,2.979,2.843,2.7,2.549,2.469,2.386,2.299,2.208,2.111
30,0.005,9.1797,6.3547,5.2388,4.6234,4.2276,3.9492,3.7416,3.5801,3.4505,3.344,3.1787,3.0057,2.823,2.7272,2.6278,2.5241,2.4151,2.2998
30,0.001,13.29301,8.773398,7.054457,6.124521,5.533913,5.122256,4.817295,4.581425,4.39304,4.238792,4.000615,3.752745,3.492784,3.357204,3.21709,3.071609,2.919625,2.75953
40,0.1,2.83535,2.44037,2.22609,2.09095,1.99682,1.92688,1.87252,1.82886,1.7929,1.76269,1.71456,1.66241,1.60515,1.57411,1.54108,1.50562,1.46716,1.42476
40,0.05,4.0847,3.2317,2.8387,2.606,2.4495,2.3359,2.249,2.1802,2.124,2.0772,2.0035,1.9245,1.8389,1.7929,1.7444,1.6928,1.6373,1.5766
40,0.025,5.4239,4.051,3.4633,3.1261,2.9037,2.7444,2.6238,2.5289,2.4519,2.3882,2.2882,2.1819,2.0677,2.0069,1.943,1.875,1.803,1.724
40,0.01,7.314,5.179,4.313,3.828,3.514,3.291,3.124,2.993,2.888,2.801,2.665,2.522,2.369,2.288,2.203,2.114,2.019,1.917
40,0.005,8.8279,6.0664,4.9758,4.3738,3.986,3.7129,3.5088,3.3498,3.222,3.1167,2.9531,2.7811,2.5984,2.502,2.4015,2.2958,2.1838,2.0636
40,0.001,12.60936,8.250751,6.59454,5.698134,5.128263,4.730568,4.435547,4.207037,4.024261,3.874386,3.64247,3.40028,3.14499,3.01113,2.872109,2.726816,2.573666,2.410253
60,0.1,2.79107,2.39325,2.17741,2.04099,1.94571,1.87472,1.81939,1.77483,1.73802,1.70701,1.65743,1.60337,1.54349,1.51072,1.47554,1.43734,1.3952,1.34757
60,0.05,4.0012,3.1504,2.7581,2.5252,2.3683,2.2541,2.1665,2.097,2.0401,1.9926,1.9174,1.8364,1.748,1.7001,1.6491,1.5943,1.5343,1.4673
60,0.025,5.2856,3.9253,3.3425,3.0077,2.7863,2.6274,2.5068,2.4117,2.3344,2.2702,2.1692,2.0613,1.9445,1.8817,1.815,1.744,1.667,1.581
60,0.01,7.077,4.977,4.126,3.649,3.339,3.119,2.953,2.823,2.718,2.632,2.496,2.352,2.198,2.115,2.028,1.936,1.836,1.726
60,0.005,8.4946,5.795,4.729,4.1399,3.7599,3.4918,3.2911,3.1344,3.0083,2.9042,2.7419,2.5705,2.3872,2.2898,2.1874,2.0789,1.9622,1.8341
60,0.001,11.97299,7.767762,6.171231,5.306702,4.756521,4.372055,4.08642,3.864828,3.687295,3.541475,3.31528,3.078102,2.826552,2.693757,2.554944,2.408567,2.252266,2.082095
120,0.1,2.74781,2.34734,2.12999,1.9923,1.89587,1.82381,1.76748,1.72196,1.68425,1.65238,1.6012,1.545,1.48207,1.44723,1.40938,1.3676,1.32034,1.26457
120,0.05,3.9201,3.0718,2.6802,2.4472,2.2899,2.175,2.0868,2.0164,1.9588,1.9105,1.8337,1.7505,1.6587,1.6084,1.5543,1.4952,1.429,1.3519
120,0.025,5.1523,3.8046,3.2269,2.8943,2.674,2.5154,2.3948,2.2994,2.2217,2.157,2.0548,1.945,1.8249,1.7597,1.69,1.614,1.53,1.433
120,0.01,6.851,4.787,3.949,3.48,3.174,2.956,2.792,2.663,2.559,2.472,2.336,2.192,2.035,1.95,1.86,1.763,1.656,1.533
120,0.005,8.1788,5.5393,4.4972,3.9207,3.5482,3.2849,3.0874,2.933,2.8083,2.7052,2.5439,2.3727,2.1881,2.089,1.984,1.8709,1.7469,1.6055
120,0.001,11.38019,7.321107,5.781368,4.947154,4.415676,4.043747,3.766975,3.551882,3.379237,3.237162,3.01615,2.783284,2.534418,2.401888,2.262125,2.112844,1.950205,1.766743
